year  doy  maxRHL1  meanazm  sat   delT   minE    maxE  UTC  ObsType  p/k   DynCor  MaskPart
              m       deg           min   deg     deg   hr                        
2021  357    14.25   183.50  C128    32   24.89   12.07   6.65    5  10.651 -0.781   2
2021  357    17.92   263.01  C129    40   24.97   12.11  23.03    1   9.068  0.997   1
2021  357    18.34   263.01  C129    40   24.97   12.11  23.03    2  13.413  0.997   1
2021  357    17.30   263.01  C129    40   24.97   12.11  23.03    3  11.004  0.997   1
2021  357    18.25   263.01  C129    40   24.97   12.11  23.03    5  10.487  0.997   1
2021  357    17.18   192.26  C130    32   24.83   12.13  23.18    2  12.175 -0.801   2
2021  357    14.68   137.12  C131    41   19.95    5.16  19.79    1   9.533 -0.582   1
2021  357    14.75   137.12  C131    41   19.95    5.16  19.79    2  12.785 -0.582   1
2021  357    14.72   137.12  C131    41   19.95    5.16  19.79    3   9.201 -0.582   1
2021  357    14.61   137.12  C131    41   19.95    5.16  19.79    5  16.780 -0.582   1
2021  357    18.29   235.60  C131    36   24.89   12.12  13.19    2   8.404  0.903   2
2021  357    18.36   235.60  C131    36   24.89   12.12  13.19    5  10.287  0.903   2
2021  357    18.61   173.48  C135    31   24.99   12.04  14.10    2  13.367 -0.775   2
2021  357    16.03   173.48  C135    31   24.99   12.04  14.10    5  10.829 -0.775   2
2021  357    14.61   210.89  C137    34   24.96   12.11   7.97    2  11.340 -0.846   2
2021  357    14.66   210.89  C137    34   24.96   12.11   7.97    5   7.232 -0.846   2
2021  357    14.30   156.14  C138    38   19.86    5.08   5.12    1   9.905 -0.539   1
2021  357    14.87   156.14  C138    38   19.86    5.08   5.12    2  10.916 -0.539   1
2021  357    14.84   156.14  C138    38   19.86    5.08   5.12    5   9.560 -0.539   1
2021  357    15.42   270.59  C140    40   24.92   12.11  15.76    2  10.337  0.998   2
2021  357    15.55   270.59  C140    40   24.92   12.11  15.76    5  10.186  0.998   2
2021  357    16.10   165.42  C140    19   19.98   12.17  21.70    2   8.439 -0.686   2
